time,buy_volume,sell_volume,total_volume,price,OI,OI_rolling_sum,VPIN,CDF
2025-11-02 18:12:00,15504.94748676993,15571.941427786534,31076.888914556464,1073.675,66.99394101660437,125249.2030514049,0.100757514205949,0.27807486631016043
2025-11-03 01:24:00,10680.4126980013,20396.476216555166,31076.888914556468,1055.755,9716.063518553865,132235.97674672696,0.10637806853052413,0.40748663101604277
2025-11-03 02:42:00,14177.322319416462,16899.56659514001,31076.888914556475,1048.845,2722.2442757235494,131845.51786641087,0.10606396141269968,0.3995726495726496
2025-11-03 03:40:00,11984.082560135135,19092.806354421326,31076.88891455646,1035.7849999999999,7108.72379428619,136200.41323819954,0.1095672845604592,0.49092849519743864
2025-11-03 04:11:00,16844.802171854248,14232.086742702217,31076.888914556464,1040.8649999999998,2612.715429152031,134103.28268949338,0.10788023461598754,0.4541577825159915
2025-11-03 05:38:00,12968.48746893517,18108.4014456213,31076.88891455647,1030.7350000000001,5139.91397668613,133786.31373675575,0.10762524693558531,0.44136460554371004
2025-11-03 06:51:00,12400.27443710294,18676.614477453513,31076.888914556454,1030.385,6276.340040350573,136282.27764998426,0.10963314090471055,0.4941427050053248
2025-11-03 07:52:00,11539.608789916136,19537.280124640336,31076.88891455647,1022.185,7997.6713347242,142192.10404416954,0.11438733815594915,0.5946808510638298
2025-11-03 08:51:00,15259.50692395293,15817.381990603522,31076.888914556454,1022.19,557.875066650593,139056.68543789047,0.11186503081133395,0.5430393198724761
2025-11-03 10:21:00,11877.839442944634,19199.049471611852,31076.888914556486,1015.76,7321.210028667218,141251.16680140726,0.11363039523499806,0.5774946921443737
2025-11-03 11:08:00,16438.522335501275,14638.366579055191,31076.888914556468,1016.7850000000001,1800.1557564460836,135419.79987137308,0.10893931519633406,0.47932131495228
2025-11-03 12:00:00,14506.223590591075,16570.66532396539,31076.888914556464,1017.78,2064.441733374315,126373.75303260947,0.10166216555658486,0.2902542372881356
2025-11-03 13:34:00,16167.480568227678,14909.408346328775,31076.888914556454,1020.54,1258.072221898903,126408.63568212837,0.101690227124793,0.2902542372881356
2025-11-03 14:57:00,10995.658763233678,20081.230151322794,31076.88891455647,998.3,9085.571388089116,131177.19452994657,0.10552632447428074,0.38306878306878306
2025-11-03 15:27:00,12695.20729801587,18381.681616540598,31076.888914556468,973.56,5686.474318524728,132441.53718843657,0.10654343292902843,0.41014799154334036
2025-11-03 15:30:00,15009.59104236422,16067.297872192252,31076.88891455647,981.4200000000001,1057.706829828032,128734.60462490462,0.10356136756389175,0.3400211193241816
2025-11-03 15:35:00,14408.931400057707,16667.957514498765,31076.88891455647,981.4,2259.026114441058,128918.54086100185,0.10370933623331274,0.3449367088607595
2025-11-03 15:48:00,14700.178359634425,16376.71055492205,31076.888914556475,983.05,1676.5321952876257,130449.76419336455,0.10494113853547744,0.37302423603793466
2025-11-03 16:06:00,16344.556982080074,14732.331932476392,31076.888914556468,993.0550000000001,1612.2250496036813,128572.87672788808,0.10343126453342014,0.3368421052631579
2025-11-03 16:35:00,17959.201530320006,13117.687384236473,31076.88891455648,1005.5550000000001,4841.514146083533,132703.04269127443,0.10675380268608234,0.4195583596214511
2025-11-03 17:42:00,13315.798771763575,17761.090142792906,31076.888914556483,991.8050000000001,4445.291371029331,133156.98378090738,0.1071189784690259,0.42962184873949577
2025-11-03 20:14:00,14363.83327499123,16713.05563956524,31076.888914556468,992.01,2349.2223645740087,131102.5750391913,0.10546629635261094,0.3802521008403361
2025-11-03 22:03:00,14058.641797592834,17018.247116963652,31076.888914556486,991.79,2959.6053193708176,131025.15601459457,0.1054040161282217,0.378803777544596
2025-11-04 00:36:00,17809.72108301377,13267.167831542707,31076.888914556475,992.5,4542.553251471063,134019.97696474058,0.1078132187983957,0.4570230607966457
2025-11-04 02:48:00,12917.254176544486,18159.634738011962,31076.888914556446,980.3,5242.380561467477,137382.90130523796,0.11051854457098469,0.5162303664921466
2025-11-04 05:21:00,10550.040378796322,20526.848535760153,31076.888914556475,964.4200000000001,9976.80815696383,144374.76817182457,0.1161431961294227,0.6335078534031413
2025-11-04 05:36:00,11269.344024374823,19807.54489018164,31076.888914556464,951.995,8538.200865806819,148756.62796386983,0.11966821097573892,0.7060669456066946
2025-11-04 05:52:00,14194.613657079137,16882.275257477333,31076.888914556468,959.48,2687.6616003981962,150459.97483858324,0.1210384791510674,0.7439916405433646
2025-11-04 06:15:00,13527.27066561802,17549.61824893845,31076.888914556468,952.165,4022.3475833204284,152134.93400254654,0.12238591065279242,0.7620041753653445
2025-11-04 06:58:00,15637.660883822897,15439.228030733562,31076.88891455646,943.09,198.43285308933446,147438.96359901965,0.1186082075367903,0.6767466110531803
2025-11-04 07:32:00,15929.172329466668,15147.716585089802,31076.888914556468,944.915,781.4557443768663,144952.59905137026,0.11660803583806792,0.6385416666666667
2025-11-04 08:15:00,15076.122095115838,16000.766819440621,31076.88891455646,952.285,924.644724324784,144347.7764596216,0.11612148247568696,0.6295525494276795
2025-11-04 08:49:00,14629.260780852503,16447.62813370396,31076.888914556464,953.19,1818.3673528514591,145447.54872641148,0.11700620123712221,0.6507276507276507
2025-11-04 10:06:00,16868.895258184304,14207.993656372184,31076.88891455649,960.0350000000001,2660.90160181212,147424.87267783697,0.11859687200605118,0.6770508826583593
2025-11-04 11:24:00,12648.073898402396,18428.815016154065,31076.88891455646,942.6700000000001,5780.74111775167,151994.36000009193,0.12227282500670257,0.7601246105919003
2025-11-04 13:31:00,18204.13712902509,12872.751785531374,31076.888914556464,942.87,5331.3853434937155,154235.65141311375,0.12407584607099256,0.7925311203319502
2025-11-04 14:30:00,16981.597953231376,14095.290961325087,31076.88891455646,959.9649999999999,2886.306991906289,156012.66523231304,0.12550537608611495,0.8257261410788381
2025-11-04 14:51:00,15734.17255292919,15342.716361627276,31076.888914556468,961.035,391.45619130191517,154411.032814692,0.12421693274963377,0.7979274611398963
2025-11-04 15:37:00,13994.495857470865,17082.393057085603,31076.888914556468,940.435,3087.8971996147375,154820.22315115423,0.12454610850592268,0.8043478260869565
2025-11-04 16:41:00,12421.797517492512,18655.091397063956,31076.888914556468,922.745,6233.2938795714435,155720.42523388434,0.1252702817695376,0.8210961737331954
2025-11-04 17:07:00,15617.45514320637,15459.4337713501,31076.88891455647,916.2149999999999,158.02137185626998,155811.452664724,0.1253435093624684,0.8231644260599793
2025-11-04 17:20:00,16633.57354014929,14443.315374407175,31076.888914556464,928.6600000000001,2190.258165742114,148285.64731191227,0.11928932760902508,0.6900826446280992
2025-11-04 17:44:00,14713.200061162614,16363.68885339385,31076.888914556464,917.1949999999999,1650.4887922312373,147213.89182841993,0.11842714712625617,0.6646026831785345
2025-11-04 18:32:00,15216.785943671348,15860.102970885122,31076.888914556468,930.575,643.317027213774,140748.4850613475,0.11322600972729664,0.5639175257731959
2025-11-04 18:54:00,14808.923229136579,16267.965685419895,31076.888914556475,921.725,1459.042456283316,139594.81208847882,0.1122979302016718,0.5458290422245108
2025-11-04 19:49:00,9663.359058914308,21413.52985564217,31076.888914556475,894.825,11750.170796727862,146205.06890852054,0.11761559314262457,0.6553497942386831
2025-11-04 20:18:00,14246.749076474669,16830.139838081795,31076.888914556464,903.415,2583.3907616071265,142512.11962977707,0.11464477671944837,0.5940390544707091
2025-11-04 20:25:00,13224.718756301625,17852.170158254838,31076.88891455646,912.575,4627.451401953213,139141.89969700613,0.11193358196147477,0.5349075975359343
2025-11-04 20:36:00,16017.189615773048,15059.699298783411,31076.88891455646,915.99,957.490316989637,139541.51494734516,0.11225505497912282,0.5446153846153846
2025-11-04 21:06:00,11484.25539296007,19592.6335215964,31076.888914556468,886.995,8108.378128636328,140328.68304731426,0.11288829733981516,0.5573770491803278
2025-11-04 21:35:00,14407.820511452133,16669.068403104335,31076.888914556468,891.9549999999999,2261.2478916522014,140789.7751825204,0.11325922582663528,0.5649948822927329
2025-11-04 21:43:00,17489.998975831928,13586.889938724544,31076.88891455647,915.69,3903.109037107384,142628.44248625345,0.11473835337764943,0.5961145194274029
2025-11-04 21:58:00,19533.680536225438,11543.208378331035,31076.888914556475,929.895,7990.472157894403,149360.84242224894,0.12015427512138133,0.7160367722165475
2025-11-04 22:21:00,17303.95146045259,13772.93745410388,31076.888914556468,935.175,3531.0140063487106,143806.28504050852,0.11568587627601086,0.6163265306122448
2025-11-04 23:14:00,13947.022153418131,17129.866761138357,31076.88891455649,926.095,3182.844607720226,141302.65532970405,0.11367181550750213,0.5718654434250765
2025-11-05 00:47:00,12679.242791666427,18397.646122890044,31076.88891455647,908.9100000000001,5718.403331223617,145963.35183109963,0.1174211423096555,0.6537678207739308
2025-11-05 01:30:00,15919.25528831161,15157.633626244857,31076.888914556468,924.5150000000001,761.6216620667528,144465.9473787253,0.11621654581956659,0.6256358087487284
2025-11-05 01:59:00,14150.722827441108,16926.166087115365,31076.888914556475,932.685,2775.443259674257,145564.85844311194,0.11710057178127722,0.6463414634146342
2025-11-05 02:36:00,14911.135896952132,16165.753017604326,31076.888914556457,945.19,1254.617120652194,145207.25051416046,0.1168128918192203,0.6365482233502539
2025-11-05 02:56:00,14138.378693971512,16938.510220584958,31076.888914556468,947.0,2800.131526613446,143165.8678946904,0.11517068864929982,0.6014198782961461
2025-11-05 03:19:00,16019.76612112086,15057.122793435627,31076.888914556486,946.3399999999999,962.6433276852331,139683.21985134628,0.11236905038612023,0.5405679513184585
2025-11-05 04:54:00,15712.151707796265,15364.737206760197,31076.88891455646,948.2950000000001,347.41450103606803,137681.41198780833,0.1107586833791124,0.5015197568389058
2025-11-05 07:04:00,16374.29945198443,14702.589462572047,31076.888914556475,941.985,1671.709989412384,136393.5166578499,0.10972262782871657,0.47874493927125505
2025-11-05 08:27:00,15314.318322159772,15762.570592396705,31076.888914556475,942.16,448.2522702369333,132299.21567661577,0.10642894148796743,0.3896761133603239
2025-11-05 10:11:00,15694.280890269378,15382.608024287094,31076.88891455647,948.815,311.67286598228384,127368.50798113058,0.10246240247159276,0.29524772497472196
2025-11-05 12:21:00,17692.847457567772,13384.041456988696,31076.888914556468,960.005,4308.806000579076,121700.50582474582,0.09790274225916891,0.17795753286147623
2025-11-05 13:53:00,15435.570326556503,15641.318587999951,31076.888914556454,957.585,205.74826144344843,113368.05322038246,0.09119964801824215,0.10202020202020202
2025-11-05 14:57:00,16633.4981458253,14443.390768731158,31076.888914556457,963.175,2190.1073770941402,112870.4989970784,0.09079938737385136,0.09898989898989899
2025-11-05 16:12:00,15828.569736615957,15248.319177940528,31076.888914556483,963.2,580.2505586754287,109428.40197243339,0.08803037063434697,0.08476286579212916
2025-11-05 17:40:00,16471.527003057436,14605.36191149902,31076.888914556454,959.385,1866.165091558416,111096.13421090248,0.08937198839011268,0.09274193548387097
2025-11-05 19:49:00,15108.799987533026,15968.08892702344,31076.888914556468,958.51,859.2889394904141,111173.96740601603,0.08943460179659582,0.09365558912386707
2025-11-05 22:56:00,12804.624764346547,18272.264150209903,31076.88891455645,944.925,5467.639385863356,115716.9620675546,0.09308924260863881,0.11681772406847936
2025-11-06 01:29:00,17499.721761793786,13577.167152762682,31076.888914556468,960.1500000000001,3922.5546090311036,117821.14932373425,0.09478196936610554,0.13480885311871227
2025-11-06 04:23:00,14027.82849304653,17049.060421509937,31076.888914556468,951.415,3021.231928463407,118181.47965038553,0.0950718393782245,0.13782696177062373
2025-11-06 07:43:00,14194.722896523042,16882.166018033422,31076.888914556464,951.8299999999999,2687.4431215103796,115088.18165414425,0.09258341622497221,0.11055276381909548
2025-11-06 11:07:00,14243.659822634525,16833.22909192195,31076.888914556475,949.325,2589.5692692874236,112346.36557993795,0.09037774492873603,0.0964824120603015
2025-11-06 13:29:00,12084.933517877436,18991.955396679026,31076.88891455646,937.29,6907.02187880159,116367.08046683324,0.09361223447010383,0.12248995983935743
2025-11-06 15:02:00,14158.118347968408,16918.770566588068,31076.888914556475,929.275,2760.65221861966,118736.276494151,0.09551814921098385,0.142570281124498
2025-11-06 15:52:00,14144.18282698695,16932.706087569517,31076.888914556468,934.65,2788.5232605825677,118436.90255511882,0.09527731595073113,0.14042126379137412
2025-11-06 17:05:00,16679.070196028162,14397.818718528302,31076.888914556464,954.605,2281.25147749986,114484.86015304725,0.0920980704244677,0.10721442885771543
2025-11-06 18:52:00,15051.574085775153,16025.314828781318,31076.88891455647,948.8599999999999,973.7407430061648,115300.57952419714,0.09275428103598728,0.11211211211211211
2025-11-06 22:38:00,15985.447017648408,15091.441896908054,31076.88891455646,954.1500000000001,894.005120740354,114004.32647919538,0.0917115020688216,0.10510510510510511
2025-11-07 01:20:00,16608.41194462593,14468.476969930549,31076.888914556475,971.955,2139.9349746953794,114493.77266165952,0.09210524014843587,0.10710710710710711
2025-11-07 03:05:00,16429.652897996177,14647.236016560284,31076.88891455646,965.49,1782.4168814358927,115632.87251588164,0.09302159623651951,0.116
2025-11-07 04:20:00,14731.679481211313,16345.20943334517,31076.888914556483,966.315,1613.5299521338566,115787.36001173218,0.09314587468044233,0.12
2025-11-07 07:03:00,14253.652746927513,16823.236167628966,31076.88891455648,954.565,2569.5834207014523,106606.77263570577,0.08576049305386789,0.06893106893106893
2025-11-07 09:42:00,13526.368410020203,17550.520504536253,31076.888914556454,939.225,4024.15209451605,108047.53396861469,0.08691952262795925,0.07192807192807193
2025-11-07 11:33:00,14139.419192456959,16937.469722099508,31076.888914556468,934.31,2798.050529642549,106218.13309630404,0.08544784951635818,0.06393606393606394
2025-11-07 13:09:00,15481.877773642776,15595.0111409137,31076.888914556475,932.37,113.13336727092428,105373.77614658531,0.08476860122348673,0.06187624750499002
2025-11-07 14:42:00,16870.956960952157,14205.931953604308,31076.888914556464,943.655,2665.025007347849,99930.42302529684,0.08038966134934541,0.019940179461615155
2025-11-07 15:25:00,15573.860632150385,15503.028282406083,31076.888914556468,952.7850000000001,70.83234974430161,97740.00748338894,0.07862756770161068,0.011964107676969093
2025-11-07 16:53:00,16490.705288954246,14586.18362560223,31076.888914556475,963.48,1904.5216633520158,95741.42010963357,0.07701979143799376,0.0069721115537848604
2025-11-07 17:50:00,15899.804643295845,15177.084271260614,31076.88891455646,977.025,722.7203720352318,88473.6683237744,0.07117320250993109,0.0009950248756218905
2025-11-07 18:51:00,17432.72883853118,13644.160076025288,31076.888914556468,978.3299999999999,3788.5687625058927,88731.22307993157,0.07138039406381,0.0019880715705765406
2025-11-07 20:16:00,17148.599357932886,13928.289556623586,31076.88891455647,992.09,3220.3098013093004,88768.68827352065,0.07141053317594255,0.0029791459781529296
2025-11-07 22:14:00,16108.001643774043,14968.887270782438,31076.888914556483,991.97,1139.1143729916057,84189.39931528864,0.06772669518718634,0.0009930486593843098
2025-11-08 00:10:00,17429.490833311716,13647.398081244757,31076.888914556475,991.895,3782.0927520669593,87209.87040528885,0.07015653227472811,0.001984126984126984
2025-11-08 01:51:00,16642.178691898407,14434.710222658065,31076.88891455647,997.535,2207.4684692403425,86641.89561485493,0.06969962135935663,0.0019821605550049554
2025-11-08 02:59:00,16805.309387901638,14271.579526654832,31076.888914556468,998.1700000000001,2533.7298612468057,87921.00835544954,0.07072861170014606,0.0039603960396039604
2025-11-08 04:33:00,14394.210914096519,16682.678000459942,31076.88891455646,992.315,2288.4670863634237,87409.34391519953,0.07031700000241727,0.0039603960396039604
2025-11-08 06:22:00,18119.437527453105,12957.45138710339,31076.888914556497,1000.4649999999999,5161.986140349714,91608.68672786401,0.07369518790936176,0.008902077151335312
2025-11-08 08:34:00,15371.498772052048,15705.390142504426,31076.888914556475,997.445,333.8913704523784,91595.1635972803,0.07368430914136402,0.008902077151335312
2025-11-08 11:25:00,15569.47202568887,15507.41688886759,31076.88891455646,984.2750000000001,62.05513682128003,89985.50874468921,0.07238941210629021,0.008893280632411068
2025-11-08 14:18:00,15776.846962097057,15300.041952459409,31076.888914556468,985.655,476.80500963764825,90014.06148408992,0.07241238153823626,0.009881422924901186
2025-11-08 17:09:00,16584.94939557309,14491.939518983367,31076.888914556457,994.525,2093.0098765897237,91795.39849469737,0.07384538937205216,0.012845849802371542
2025-11-08 19:48:00,15335.839604538014,15741.049310018443,31076.888914556457,993.7750000000001,405.20970548042897,87891.80219959872,0.0707051166232007,0.004935834155972359
2025-11-09 01:59:00,13513.674698659448,17563.21421589701,31076.888914556457,988.0699999999999,4049.539517237561,91735.59345539284,0.07379727882962549,0.013820335636722606
2025-11-09 05:07:00,15533.001695615525,15543.887218940916,31076.88891455644,994.015,10.88552332539075,89556.37160162408,0.07204419001516889,0.009861932938856016
2025-11-09 09:22:00,14634.73296641469,16442.155948141764,31076.888914556454,993.395,1807.4229817270752,90783.54402467574,0.07303139663873542,0.012833168805528134
2025-11-09 12:20:00,15064.429957801116,16012.45895675535,31076.888914556468,985.73,948.0289989542343,89865.40793207155,0.07229279624735734,0.010848126232741617
2025-11-09 14:18:00,16474.12871570116,14602.7601988553,31076.88891455646,993.285,1871.3685168458614,90877.487509427,0.07310697006969367,0.01483679525222552
2025-11-09 15:22:00,16514.39728230823,14562.491632248244,31076.888914556475,994.14,1951.9056500599854,87361.75377362363,0.07027871581178709,0.003956478733926805
2025-11-09 17:49:00,16008.277200998267,15068.611713558195,31076.88891455646,999.525,939.665487440072,84378.86465203259,0.06787911177662106,0.0019782393669634025
2025-11-09 20:52:00,15291.387117213524,15785.501797342951,31076.888914556475,999.4549999999999,494.11468012942714,81851.74740369861,0.06584615630987366,0.0009891196834817012
2025-11-10 00:19:00,17632.504108678,13444.384805878475,31076.888914556475,1012.26,4188.119302799525,83352.42358498776,0.06705338476299773,0.0019782393669634025
2025-11-10 01:17:00,17606.523796505062,13470.365118051395,31076.888914556457,1013.5350000000001,4136.158678453667,84899.012994154,0.06829754840291233,0.004940711462450593
